description,images,link,price,thumbnail,title
"Description 
	
	 The Herbag was re-issued in 2009 in an improved version called the “Herbag Zip” featuring an outside pochette on the back that is zipped onto the main canvas bag.   Even in this smallest sized 31cm bag there’s plenty of room inside and with both a handle and shoulder strap it’s easy to carry either in the hand or over your shoulder.  The resemblance to the Kelly is underlined with the use of the iconic Kelly lock closure. 
 Hermes Colour : Natural 
Hermes Colour Code:  27 
Colour Group:  Brown/Neutral 
Leather:  Vache Hunter/Toile H 
Hardware:  Palladium 
Stamp:  U 
Condition:  Brand   New  
Dimensions:  31cm x 25cm x 10cm  (W/H/D) 
Accessories:  Yes 
Receipt:  Yes (retail) 
 Lilac Blue London ships and hand carries authentic Hermes bags every week across Europe, the US, Asia and the Middle East. 
 This bag is in the UK and is sold in the UK inclusive of all tax. VAT cannot be reclaimed. The bag can be exported with complimentary shipping but may be subject to import duty in the country of destination. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London office.",,https://lilacblue.com/product/hermes-herbag-31cm-natural-vache-hunter-toile-h-phw/,,https://lilacblue.com/wp-content/uploads/2022/05/31cm-Natural-Herbag-in-Vache-Hunter-Toile-with-Palladium-hardware.jpg,"
		Hermes Herbag 31cm Natural Vache Hunter/Toile H PHW	"
"Description 
	
	 The Herbag was re-issued in 2009 in an improved version called the “Herbag Zip” featuring an outside pochette on the back that is zipped onto the main canvas bag.   Even in this smallest sized 31cm bag there’s plenty of room inside and with both a handle and shoulder strap it’s easy to carry either in the hand or over your shoulder.  The resemblance to the Kelly is underlined with the use of the iconic Kelly lock closure.  The Vache Hunter leather is in Bleu Saphir whilst the Toile H features the Bride de Gala design in Bleu de France. 
 Colour : Bleu Saphire/Bleu de France 
Colour Code:  73/71 
Leather:  Vache Hunter/Toile H 
Hardware:  Palladium 
Stamp:  U 
Condition:  Brand   New  
Dimensions:  31cm x 25cm x 10cm  (W/H/D) 
Accessories:  Yes 
Receipt:  Yes 
 Herbag 31cm in Bleu Saphir and Bleu de France. Toile & Vache Hunter with Palladium hardware Watch this video on YouTube 
   
 Lilac Blue London ships and hand carries authentic Hermes bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London office.",,https://lilacblue.com/product/hermes-herbag-31cm-bleu-saphir-bleu-de-france-vache-hunter-toile-h-phw/,,https://lilacblue.com/wp-content/uploads/2022/02/31cm-Bleu-Saphir-Herbag-in-Vache-Hunter-Toile-with-Palladium-hardware.jpg,"
		Hermes Herbag 31cm Bleu Saphir/Bleu de France Vache Hunter/Toile H PHW	"
"Description 
	
	 The Herbag was re-issued in 2009 in an improved version called the “Herbag Zip” featuring an outside pochette on the back that is zipped onto the main canvas bag.   Even in this smallest sized 31cm bag there’s plenty of room inside and with both a handle and shoulder strap it’s easy to carry either in the hand or over your shoulder.  The resemblance to the Kelly is underlined with the use of the iconic Kelly lock closure. 
 Hermes Colours : Natural/Bleu Azteque/Menthe 
Hermes Colour Code:  27/7M/6W 
Colour Group:  Blue/Green 
Leather:  Vache Hunter/Toile H 
Hardware:  Palladium 
Stamp:  U 
Condition:  Brand   New  
Dimensions:  31cm x 25cm x 10cm  (W/H/D) 
Accessories:  Yes 
Receipt:  Yes 
 Hermes Herbag Verso in Bleu Azteque & Menthe with Palladium hardware Watch this video on YouTube 
 Lilac Blue London ships and hand carries authentic Hermes bags every week across Europe, the US, Asia and the Middle East. 
 This bag is in the UK and is sold in the UK inclusive of all tax. VAT cannot be reclaimed. The bag can be exported with complimentary shipping but may be subject to import duty in the country of destination. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London office.",,https://lilacblue.com/product/hermes-herbag-31cm-natural-bleu-azteque-menthe-verso-vache-hunter-toile-h-phw/,"£5,000.00",https://lilacblue.com/wp-content/uploads/2022/06/31cm-Bleu-Azteque-Menthe-Verso-Herbag-in-Hunter-Officier-Canvas-with-Palladium-hardware.jpg,"
		Hermes Herbag 31cm Natural/Bleu Azteque/Menthe Verso Hunter/Toile H PHW	"
"Description 
	
	 Hermes Colour : Black 
Hermes Colour Code:  89 
Colour Group:  Black/Neutral 
Leather:  Swift/Toile 
Hardware:  Gold 
Stamp:  U 
Condition:  As New – small mark on the back  
Dimensions:  31cm x 25cm x 10cm  (W/H/D) 
Accessories:  Yes 
Receipt:  Yes (original) 
 Herbag 31cm in Black Swift & Toile with Gold Hardware As New Watch this video on YouTube 
 Lilac Blue London ships and hand carries authentic Hermes bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London office. 
 This bag is in the UK and is sold in the UK inclusive of all tax. VAT cannot be reclaimed. The bag can be exported with complimentary shipping but may be subject to import duty in the country of destination. (SP)",,https://lilacblue.com/product/hermes-herbag-31cm-black-swift-toile-ghw-as-new/,"£4,500.00",https://lilacblue.com/wp-content/uploads/2022/11/31cm-Black-Herbag-in-Swift-Toile-with-Gold-hardware-As-New.jpg,"
		Hermes Herbag 31cm Black Swift/Toile GHW – As New	"
"Description 
	
	 The jige clutch has been around for a long time. It now has a wide range of sizes and 2 different shapes. This one is a jige elan 29. It is longer and not as high as the classic jige. It measures: 29cm x 15cm x 3cm. It is made in Bamboo green  Epsom leather  and is a perfect evening bag!  The colour code is 1K. 
 Please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or UK bank cards for your first purchase with us.",,https://lilacblue.com/product/hermes-jige-elan-29cm-bamboo-epsom/,,https://lilacblue.com/wp-content/uploads/2014/08/29cm-Jige-Elan-Bamboo-Pochette-in-Epsom-400.jpg,"
		Hermes Jige Elan 29cm Bamboo Epsom	"
"Description 
	
	 The Hermes Jige Elan is a super elegant clutch bag with a sleek design which never loses its appeal. This is a brand new and rather special Jige in Cuivre  Swift  Leather with the fastening and edging in Etrusque  Lizard , the colours and leathers combine to make a beautifully sophisticated bag. 
 Colours:  Cuivre/Etrusque 
Colour Code:  6C 
Leathers:  Swift/Lizard 
Condition:  Brand New 
Dimensions:  29cm x 15cm x 3cm  (W/H/D) 
Accessories:  All 
Receipt:  No 
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom.",,https://lilacblue.com/product/hermes-jige-elan-29cm-cuivre-etrusque-swift-lizard/,,https://lilacblue.com/wp-content/uploads/2017/03/Jige-Elan.jpg,"
		Hermes Jige Elan 29cm Cuivre/Etrusque Swift & Lizard	"
"Description 
	
	 The Egee clutch is a new model of clutch that has been available since early 2012. It features the “chaine d’ancre” hardware that is Hermes jewellery staple. It is a perfect size evening clutch measuring 23cm. You can easily fit your phone, lipstick, card holder and even keys or a compact inside. The closure is magnetic. 
 It is made of  Box leather  and has  Palladium hardware.  It is brand new date stamp Q and comes as if it has just walked out of the boutique. Guaranteed to be authentic. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer for your first purchase with us.",,https://lilacblue.com/product/hermes-egee-clutch-23cm-black-box-phw/,,https://lilacblue.com/wp-content/uploads/2014/01/Black-Egee-Clutch-600-r.jpg,"
		Hermes Egee Clutch 23cm Black Box PHW	"
"Description 
	
	 The 2002 is Hermes’ newest shoulder bag and was first seen towards the end of 2017 – according to some the ‘futuristic’ design was apparently originally from back in the early 1970’s and was named as at that time 2002 seemed the distant future.  It has interior and exterior pockets which make it easy to use and a zipped internal pocket.  The unusual H clasp opens by lifting the middle part of the H, and then sliding out the tab.  The strap has three lengths which enables the bag to be worn cross body or over the shoulder.  Full measurements are 26cm x 23cm x 7cm (approximately). 
 This particular bag is in a very striking combination of Black & White  Swift leather , with a central piece in  Grey Canvas  and with  Palladium Hardware . 
 Lilac Blue London ships and hand carries authentic Hermes bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London office.",,https://lilacblue.com/product/hermes-2002-black-white-grey-swift-canvas-palladium/,,https://lilacblue.com/wp-content/uploads/2018/07/Hermes-2002-26.jpg,"
		Hermes 2002 Black/White/Grey Swift/Canvas Palladium	"
"Description 
	
	 Hermes Colour :   Nata 
Hermes Colour Code:  I2 
Colour Group:  White/Neutral 
Leather:  Chevre 
Hardware:  Gold  
Stamp:  U 
Condition:  Brand   New  
Dimensions:  17cm x 14cm x 4.2cm  (W/H/D) 
Accessories:  All  
Receipt:  Yes 
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom. 
 This bag is in the UK and is sold in the UK inclusive of all tax. VAT cannot be reclaimed. The bag can be exported with complimentary shipping but may be subject to import duty in the country of destination. (CM)",,https://lilacblue.com/product/verrou-chaine-mini-nata-chevre-ghw/,"£7,000.00",https://lilacblue.com/wp-content/uploads/2022/12/Verrou-Chaine-Mini-Nata-in-Chevre-with-Gold-hardware.jpg,"
		Hermes Verrou Chaine Mini Nata Chevre GHW	"
"Description 
	
	 The Hermes Jige clutch has been around a long time but never loses its appeal, the classic sleek design makes it a perfect evening bag. 
 Hermes Colour :   Bleu Zanzibar 
Hermes Colour Code:  B3 
Colour Group:  Blue 
Leather:  Swift 
Stamp:  X 
Condition:  As New 
Dimensions:  29cm x 15cm x 3cm  (W/H/D) 
Accessories:  Box, Dustbag 
Receipt:  No 
 Bleu Zanzibar Hermes Jige Elan in Swift Watch this video on YouTube 
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom.",,https://lilacblue.com/product/hermes-jige-elan-29cm-bleu-zanzibar-swift/,"£3,700.00",https://lilacblue.com/wp-content/uploads/2022/01/29cm-Bleu-Zanzibar-Jige-Elan-in-Swift-NEW.jpg,"
		Hermes Jige Elan 29cm Bleu Zanzibar Swift – As New	"
"Description 
	
	 Featuring the distinctive Collier de Chien hardware which allows the bag to be made smaller or wider as necessary, the Medor Clutch is a simple design made special by its distinctive, eye-catching and bold hardware. This Clutch is in the brightest of reds, a real “look at me” colour. 
 Hermes Colour:  Vermillion 
Hermes Colour Code:  5E 
Colour Group:  Red 
Leather:  Swift 
Hardware:  Palladium 
Stamp:  X 
Condition:  Brand New (no plastics on hardware) 
Dimensions:  23cm x 11cm x 5cm  (W/H/D) 
Accessories:  All 
Receipt:  Yes 
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom. 
 Please note this bag is in Europe and subject to 20% import duty if delivery is in the UK. Alternatively it can be exported to you if you are resident outside the UK, or collected from our Dublin or Palma office.",,https://lilacblue.com/product/hermes-medor-clutch-23cm-vermillion-swift-phw/,"£5,750.00",https://lilacblue.com/wp-content/uploads/2017/01/Vermillion-Medor-Clutch-Swift-PHW-white.jpg,"
		Hermes Medor Clutch Vermillion Swift PHW	"
"Description 
	
	 The ultimate everyday bag. The Garden party is perfect for leisure or work, on weekdays or weekends. It closes with a clou de selle snap closure. 
 Hermes Colour :   Bleu Zanzibar 
Hermes Colour Code:  B3 
Colour Group:  Blue 
Leather:  Negonda 
Hardware:  Palladium 
Stamp: 
Condition:   Brand New  
Dimensions:  36cm x 24cm x 17cm  (W/H/D) 
Accessories:  None 
Receipt:  Yes (retail) 
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom.",,https://lilacblue.com/product/hermes-garden-party-36cm-bleu-zanzibar-negonda-phw/,"£3,700.00",https://lilacblue.com/wp-content/uploads/2021/09/36cm-Bleu-Zanzibar-Garden-Party-in-Negonda-with-Palladium-hardware.jpg,"
		Hermes Garden Party 36cm Bleu Zanzibar Negonda PHW	"
"Description 
	
	 30cm Lindy in  Matte Nilocitus Croc  with  Gold Hardware . 
 Measurements: 30cm  x 21 cm x 15cm 
 Brand new in box with original receipt. R Stamp. 
 Colour Code: 6G 
 All of our Hermes bags are guaranteed to be authentic. Lilac Blue London ships and hand carries bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London office.",,https://lilacblue.com/product/hermes-lindy-30cm-pelouse-matte-croc-ghw/,,https://lilacblue.com/wp-content/uploads/2015/09/Lindy-30-Matte-Pelouse-6G-Nilo-with-Gold.jpg,"
		Hermes Lindy 30cm Pelouse Matte Croc GHW	"
"Description 
	
	 The Egee clutch is a new model of clutch that has been available since early 2012. It features the “chaine d’ancre” hardware that is Hermes jewellery staple. It is a perfect size evening clutch measuring 23cm. You can easily fit your phone, lipstick, card holder and even keys or a compact inside. The closure is magnetic. 
 It is made of  Box leather  and has  Permabrass hardware . It is brand new date stamp Q and comes as if it has just walked out of the boutique. Guaranteed to be authentic. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer for your first purchase with us.",,https://lilacblue.com/product/hermes-egee-clutch-23cm-rose-lipstick-box-permabrass/,,https://lilacblue.com/wp-content/uploads/2014/01/Rose-Lipstick-Egee-Clutch-600-r.jpg,"
		Hermes Egee Clutch 23cm Rose Lipstick Box Permabrass	"
"Description 
	
	 The Evelyne is a great choice if you prefer a more relaxed Hermes bag – it’s a surprisingly roomy even in this smaller 16cm size and can be worn as a shoulder bag or cross body. 
 Hermes Colour :   Rouge Pivoine 
Hermes Colour Code:  2R 
Colour Group:  Red/Pink 
Leather:  Clemence 
Hardware:  Palladium 
Stamp:  Z 
Condition:  Brand   New  
Dimensions:  16cm x 18cm x 9cm  (W/H/D) 
Accessories:  All  
Receipt:  Yes (email copy) 
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom. 
 This bag is in the UK and is sold in the UK inclusive of all tax. VAT cannot be reclaimed. The bag can be exported with complimentary shipping but may be subject to import duty in the country of destination.",,https://lilacblue.com/product/hermes-evelyne-16cm-rouge-pivoine-mini-clemence-phw/,,https://lilacblue.com/wp-content/uploads/2022/11/16cm-Rouge-Pivoine-Evelyne-III-in-Rouge-Clemence-leather-with-Palladium-hardware.jpg,"
		Hermes Evelyne 16cm Rouge Pivoine Mini Clemence PHW	"
"Description 
	
	 The Evelyne is a great choice if you prefer a more relaxed Hermes bag – it’s a surprisingly roomy even in this smaller 16cm size –  wear it as shoulder bag or cross body.  This Mini Evelyne is in the newest of Hermes’ pinky reds in  Taurillon Clemence Leather  and measures 16cm x 19cm with a shoulder strap drop of 53cm. Colour code: I6, with receipt. 
 Lilac Blue London ships and hand carries authentic Hermes bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London office.",,https://lilacblue.com/product/hermes-evelyne-16cm-rose-extreme-mini-clemence/,,https://lilacblue.com/wp-content/uploads/2017/11/Rose-Extreme-Mini-Evelyne-TC.jpg,"
		Hermes Evelyne 16cm Rose Extreme Mini Clemence	"
"Description 
	
	 The Herbag was re-issued in 2009 in an improved version called the “Herbag Zip” featuring an outside pochette on the back that is zipped onto the main canvas bag.   Even in this smallest sized 31cm bag there’s plenty of room inside and with both a handle and shoulder strap it’s easy to carry either in the hand or over your shoulder.  The resemblance to the Kelly is underlined with the use of the iconic Kelly lock closure. 
 Hermes Colour : Bleu Saphir 
Hermes Colour Code:  73 
Colour Group:  Blue/Natural 
Leather:  Swift/Toile 
Hardware:  Palladium 
Stamp:  U 
Condition:  Brand   New  
Dimensions:  31cm x 25cm x 10cm  (W/H/D) 
Accessories:  Yes 
Receipt:  Yes (email copy) 
 Lilac Blue London ships and hand carries authentic Hermes bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London office. 
 This bag is in the UK and is sold in the UK inclusive of all tax. VAT cannot be reclaimed. The bag can be exported with complimentary shipping but may be subject to import duty in the country of destination. (SP)",,https://lilacblue.com/product/hermes-herbag-31cm-bleu-saphir-swift-toile-phw/,"£5,000.00",https://lilacblue.com/wp-content/uploads/2022/11/31cm-Herbag-in-Bleu-Saphir-Ecru-Swift-Toile-with-Palladium-hardware.jpg,"
		Hermes Herbag 31cm Bleu Saphir Swift/Toile PHW	"
"Description 
	
	 The newest and smallest Lindy, this Mini was first seen on the Fall/Winter 2019 runway.  The design is exactly same as the larger Lindys with the addition of a long strap so it can be worn cross body or on the shoulder, as well as in the hand. 
 Hermes Colour:  Black 
Hermes Colour Code:  89 
Colour Group:  Black/Neutral 
Leather:  Clemence 
Hardware:  Gold 
Condition:  Brand New 
Dimensions:  20cm x 12.5cm x 9.5cm  (W/H/D) 
Accessories:  All 
Receipt:  Yes  
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom.",,https://lilacblue.com/product/hermes-lindy-20cm-black-clemence-ghw/,,https://lilacblue.com/wp-content/uploads/2021/05/20cm-Black-Lindy-in-Clemence-with-Gold-hardware.jpg,"
		Hermes Lindy 20cm Black Clemence GHW	"
"Description 
	
	 The newest and smallest Lindy, this Mini was first seen on the Fall/Winter 2019 runway.  The design is exactly same as the larger Lindys with the addition of a long strap so it can be worn cross body or on the shoulder, as well as in the hand. 
 Hermes Colour:  Bleu Saphir  
Hermes Colour Code:  73 
Colour Group:  Blue 
Leather:  Swift 
Hardware:  Gold 
Condition:  Brand New 
Dimensions:  20cm x 12.5cm x 9.5cm  (W/H/D) 
Accessories:  All 
Receipt:  Yes (Hermes) 
 Bleu Saphir Hermes Mini Lindy in Swift Watch this video on YouTube 
   
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom. 
 This bag is in the UK and is sold in the UK inclusive of all tax. VAT cannot be reclaimed. The bag can be exported with complimentary shipping but may be subject to import duty in the country of destination.",,https://lilacblue.com/product/hermes-lindy-20cm-bleu-saphir-swift-ghw/,,https://lilacblue.com/wp-content/uploads/2022/09/20cm-Bleu-Saphir-Lindy-in-Swift-with-Gold-hardware.jpg,"
		Hermes Lindy 20cm Bleu Saphir Swift GHW	"
"Description 
	
	 The new Mini Berline was most certainly last summer’s hit bag. No question how thrilled we are to see it come back this summer. In this season’s new pop colours it goes without saying! 
 This one is in bamboo green  Tadelakt leather  with  Palladium hardware . It has a cross body strap too. It measures: 21cm x 17cm x 6cm. This bag is brand new andcomes with all its usual accessories. 
 Please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer for your first purchase with us.",,https://lilacblue.com/product/hermes-berline-21cm-bamboo-mini-tadelakt-phw/,,https://lilacblue.com/wp-content/uploads/2014/05/Bamboo-Mini-Berlin-400.jpg,"
		Hermes Berline 21cm Bamboo Mini Tadelakt PHW	"
"Description 
	
	 A variation on the Kelly Picnic, this Bucket Bag was part of the Spring/Summer 2015 Collection and is a great summer accessory.  The main body of the bag is in Osier (Wicker) with the straps, top, base and side panels in barenia leather with white stitching.  The double strap allows the bag to be carried by hand, on the arm or over the shoulder whilst internally there is an attached barenia strap with a gold clip for secure storage of  a wallet, purse or keys.  Measuring approximately 20cm high, 17cm diameter (base), 14cm diameter (top) with a carrying strap drop of 28cm. 
 Lilac Blue London ships and hand carries genuine Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London office.",,https://lilacblue.com/product/hermes-wicker-leather-bucket-bag/,,https://lilacblue.com/wp-content/uploads/2016/07/Hermes-Wicker-Bucket-Bag-main.jpg,"
		Hermes Farming Picnic Osier. Wicker & Barenia Leather	"
"Description 
	
	 The ultimate everyday bag. The Garden party is perfect for leisure or work, on weekdays or weekends. It closes with a clou de selle snap closure. 
 Hermes Colour :   Cactus/Craie 
Hermes Colour Code:  1L/10 
Colour Group:  Green 
Leather:  Canvas/Negonda 
Hardware:  Palladium 
Stamp:  X 
Condition:   Brand New  
Dimensions:  36cm x 24cm x 17cm  (W/H/D) 
Accessories:  Box 
Receipt:  Yes (original) 
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom. 
 This bag is in the UK and is sold in the UK inclusive of all tax. VAT cannot be reclaimed. The bag can be exported with complimentary shipping but may be subject to import duty in the country of destination.",,https://lilacblue.com/product/hermes-garden-party-36cm-cactus-craie-canvas-negonda-phw/,"£2,600.00",https://lilacblue.com/wp-content/uploads/2022/08/36cm-Cactus-Craie-Garden-Party-in-Cowhide-Canvas-with-Palladium-hardware.jpg,"
		Hermes Garden Party 36cm Cactus/Craie Canvas/Cowhide PHW	"
"Description 
	
	 The newest and smallest Lindy, this Mini was first seen on the Fall/Winter 2019 runway.  The design is exactly same as the larger Lindys with the addition of a long strap so it can be worn cross body or on the shoulder, as well as in the hand. 
 Hermes Colour:  Rouge Sellier  
Hermes Colour Code:  0G 
Colour Group:  Red 
Leather:  Clemence 
Hardware:  Palladium 
Condition:  Brand New 
Dimensions:  20cm x 12.5cm x 9.5cm  (W/H/D) 
Accessories:  All 
Receipt:  Yes (retail) 
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 https://www.youtu.be/PhBhwttKvks 
 https://www.youtu.be/8dnmr0hiF1I 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom. 
 This bag is in the UK and is sold in the UK inclusive of all tax. VAT cannot be reclaimed. The bag can be exported with complimentary shipping but may be subject to import duty in the country of destination.",,https://lilacblue.com/product/hermes-lindy-20cm-rouge-sellier-clemence-phw/,"£9,000.00",https://lilacblue.com/wp-content/uploads/2021/12/Mini-Lindy-20-Rouge-Sellier-in-Clemence-with-Palladium-hardware-r.jpg,"
		Hermes Lindy 20cm Rouge Sellier Clemence PHW	"
"Description 
	
	 The Evelyne is a great choice if you prefer a more relaxed Hermes bag – it’s a surprisingly roomy even in this smaller 16cm size and can be worn as a shoulder bag or cross body.  This one in bright green Bamboo comes with the distinctive strap in blue, white and green. 
 Colour :   Bamboo 
Colour Code:  1K 
Leather:  Clemence 
Hardware:  Palladium 
Stamp:  Y 
Condition:  Brand   New  
Dimensions:  16cm x 18cm x 9cm  (W/H/D) 
Accessories:  All  
Receipt:  Yes  
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom.",,https://lilacblue.com/product/hermes-evelyne-16cm-bamboo-mini-clemence/,,https://lilacblue.com/wp-content/uploads/2020/10/Mini-Evelyne-Bamboo-Clemence.jpg,"
		Hermes Evelyne 16cm Bamboo Mini Clemence	"
"Description 
	
	 Smaller size bags are currently very much in demand and this 27cm Bolide fits the bill perfectly, it’s big enough but not too big!  It has all the same features as the much larger Bolide but scaled down to a neat but still practical size. 
 Hermes Colour :   Gold 
Hermes Colour Code:  37 
Colour Group:  Brown/Neutral 
Leather:  Epsom 
Hardware:  Gold 
Stamp:  Z  
Condition:  Excellent.  No plastics. 
Dimensions:  27cm x 20cm x 10cm  (W/H/D) 
Accessories:  All 
Receipt:  Yes 
 Hermes Bolide 27cm in Gold Epsom Leather with gold hardware Watch this video on YouTube 
   
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom.",,https://lilacblue.com/product/hermes-bolide-27cm-gold-epsom-ghw/,,https://lilacblue.com/wp-content/uploads/2022/02/27cm-Gold-Bolide-in-Epsom-with-Gold-hardware.jpg,"
		Hermes Bolide 27cm Gold Epsom GHW	"
"Description 
	
	 Smaller size bags are currently very much in demand and this cute Mini Bolide fits the bill perfectly. It has all the same features as the much larger Bolide but scaled down to a neat but still practical size. 
 Hermes Colour :   Mauve Sylvestre 
Hermes Colour Code:  X9 
Colour Group:  Pink 
Leather:  Chevre 
Hardware:  Palladium 
Stamp:  U 
Condition:  Brand New 
Dimensions:  19cm x 13.5cm x 2.9cm  (W/H/D) approx 
Accessories:  All 
Receipt:  Yes 
 Lilac Blue London ships and hand carries authentic Hermes Birkin and Kelly bags every week across Europe, the US, Asia and the Middle East. 
 Please call on +44 845 224 8876 or email info@lilacblue.com for more information. And please be aware that if this is your first time shopping with Lilac Blue London, payment needs to be by bank transfer or by card in the Lilac Blue London showroom. 
 This bag is in the UK and is sold in the UK inclusive of all tax. VAT cannot be reclaimed. The bag can be exported with complimentary shipping but may be subject to import duty in the country of destination. (AA)",,https://lilacblue.com/product/hermes-mini-bolide-1923-19cm-mauve-sylvestre-chevre-phw/,,https://lilacblue.com/wp-content/uploads/2022/10/19cm-Mauve-Sylvestre-Mini-Bolide-in-Chevre-with-Palladium-hardware-1.jpg,"
		Hermes Bolide 1923 19cm Mauve Sylvestre Chevre PHW	"
